id,region,product_id,sales,date
25230,Central,163,401,2023-04-15
25231,East,116,464,2023-03-16
25232,West,270,242,2023-01-19
25233,West,478,160,2023-02-09
25234,South,215,211,2023-07-15
25235,South,107,54,2023-03-24
25236,East,395,130,2023-12-14
25237,South,110,243,2023-05-06
25238,East,191,24,2023-02-08
25239,East,217,254,2023-03-07
25240,East,282,217,2023-12-16
25241,Central,494,63,2023-01-25
25242,West,234,211,2023-02-02
25243,East,311,399,2023-09-15
25244,East,148,177,2023-05-10
25245,West,245,354,2023-09-19
25246,West,494,427,2023-09-25
25247,Central,229,223,2023-09-14
25248,Central,137,450,2023-11-01
25249,Central,406,249,2023-07-13
25250,West,267,14,2023-08-20
25251,West,214,433,2023-01-21
25252,Central,109,442,2023-10-25
25253,West,415,20,2023-06-15
25254,South,237,267,2023-08-25
25255,South,468,372,2023-04-20
25256,South,163,28,2023-03-14
25257,South,405,102,2023-07-15
25258,Central,484,209,2023-06-04
25259,West,163,354,2023-11-22
25260,North,181,457,2023-07-10
25261,Central,325,102,2023-08-19
25262,Central,185,103,2023-10-17
25263,South,450,244,2023-09-02
25264,Central,475,494,2023-09-02
25265,East,370,278,2023-09-11
25266,West,259,95,2023-01-09
25267,East,101,34,2023-02-12
25268,South,195,472,2023-11-14
25269,South,272,146,2023-05-22
25270,Central,212,494,2023-09-27
25271,East,225,450,2023-08-17
25272,West,203,410,2023-04-14
25273,East,199,18,2023-01-23
25274,West,329,175,2023-10-19
25275,West,336,328,2023-03-07
25276,North,448,263,2023-12-17
25277,East,489,236,2023-02-20
25278,West,314,144,2023-06-04
25279,East,385,172,2023-12-28
25280,Central,162,196,2023-09-08
25281,Central,365,218,2023-06-13
25282,Central,200,238,2023-01-16
25283,East,121,309,2023-11-20
25284,South,354,303,2023-08-12
25285,North,224,283,2023-03-05
25286,West,465,406,2023-11-20
25287,South,141,237,2023-08-25
25288,East,478,113,2023-08-21
25289,Central,465,307,2023-08-03
25290,North,146,233,2023-01-13
25291,West,275,236,2023-11-06
25292,South,196,277,2023-08-15
25293,East,469,298,2023-10-02
25294,East,265,376,2023-01-19
25295,North,227,396,2023-08-25
25296,East,434,391,2023-02-13
25297,South,417,268,2023-05-05
25298,West,383,20,2023-02-17
25299,North,414,301,2023-11-19
25300,North,183,64,2023-08-21
25301,Central,252,412,2023-02-26
25302,East,406,292,2023-08-21
25303,West,210,312,2023-10-21
25304,North,316,15,2023-08-13
25305,East,102,150,2023-03-09
25306,Central,103,168,2023-05-24
25307,South,209,58,2023-04-17
25308,North,100,241,2023-12-07
25309,East,260,232,2023-03-12
25310,South,182,396,2023-12-08
25311,West,384,212,2023-08-18
25312,West,438,341,2023-02-23
25313,Central,276,481,2023-07-28
25314,Central,317,38,2023-03-21
25315,East,271,315,2023-02-09
25316,East,392,87,2023-07-26
25317,Central,390,176,2023-11-16
25318,West,388,340,2023-03-10
25319,West,471,391,2023-06-23
25320,Central,444,232,2023-10-04
25321,East,441,99,2023-03-23
25322,Central,220,319,2023-11-22
25323,East,374,336,2023-09-19
25324,East,471,146,2023-03-14
25325,East,143,312,2023-04-28
25326,South,447,209,2023-01-16
25327,North,489,65,2023-03-04
25328,East,387,484,2023-09-08
25329,North,240,422,2023-03-12
25330,East,453,456,2023-11-12
25331,South,254,311,2023-01-09
25332,South,212,218,2023-10-04
25333,North,109,114,2023-12-27
25334,North,212,113,2023-10-07
25335,West,310,494,2023-04-11
25336,East,175,45,2023-06-25
25337,North,342,308,2023-07-12
25338,North,370,75,2023-01-01
25339,South,106,222,2023-08-13
25340,West,374,293,2023-02-25
25341,West,307,341,2023-09-12
25342,South,368,63,2023-12-01
25343,West,309,175,2023-07-04
25344,South,480,76,2023-10-08
25345,South,138,353,2023-07-05
25346,East,500,314,2023-09-03
25347,South,330,397,2023-11-06
25348,Central,305,493,2023-12-12
25349,Central,145,277,2023-09-20
25350,West,474,37,2023-03-14
25351,North,177,246,2023-07-04
25352,Central,100,379,2023-03-23
25353,East,426,417,2023-06-14
25354,Central,328,212,2023-04-28
25355,Central,458,82,2023-07-17
25356,South,499,284,2023-01-07
25357,West,487,262,2023-01-22
25358,North,434,160,2023-05-25
25359,Central,389,63,2023-05-09
25360,West,370,106,2023-01-26
25361,Central,169,321,2023-11-12
25362,East,396,28,2023-07-20
25363,Central,216,124,2023-06-26
25364,East,393,93,2023-10-21
25365,East,145,183,2023-04-02
25366,South,301,109,2023-02-04
25367,East,161,401,2023-10-15
25368,West,462,371,2023-05-26
25369,East,345,338,2023-05-21
25370,South,500,350,2023-12-18
25371,West,444,400,2023-04-23
25372,South,344,288,2023-10-05
25373,South,114,234,2023-09-27
25374,East,357,317,2023-05-14
25375,North,349,169,2023-05-15
25376,Central,284,366,2023-10-16
25377,West,416,83,2023-10-10
25378,North,127,200,2023-05-25
25379,Central,426,50,2023-01-20
25380,South,491,357,2023-02-18
25381,North,326,273,2023-04-01
25382,South,279,267,2023-12-09
25383,Central,236,472,2023-03-04
25384,East,110,231,2023-05-15
25385,West,286,425,2023-06-09
25386,North,158,368,2023-05-18
25387,West,380,453,2023-12-17
25388,Central,371,33,2023-04-18
25389,West,443,387,2023-10-07
25390,South,148,111,2023-01-09
25391,East,101,323,2023-05-03
25392,South,202,361,2023-10-27
25393,West,257,468,2023-10-22
25394,West,339,144,2023-02-27
25395,North,305,388,2023-02-20
25396,East,154,287,2023-10-12
25397,East,234,463,2023-05-20
25398,North,370,132,2023-03-08
25399,West,155,20,2023-05-02
25400,Central,419,318,2023-04-07
25401,South,421,167,2023-12-21
25402,East,325,279,2023-11-05
25403,Central,245,158,2023-07-21
25404,South,258,50,2023-11-01
25405,North,343,468,2023-09-04
25406,North,369,184,2023-11-11
25407,Central,449,191,2023-12-16
25408,North,345,192,2023-11-08
25409,Central,154,149,2023-09-13
25410,West,372,126,2023-09-23
25411,East,308,209,2023-05-20
25412,West,442,17,2023-09-26
25413,East,337,286,2023-05-09
25414,Central,372,438,2023-12-02
25415,East,306,359,2023-10-17
25416,North,431,377,2023-05-18
25417,Central,221,263,2023-11-27
25418,Central,418,212,2023-02-23
25419,Central,440,315,2023-09-04
25420,North,398,387,2023-05-10
25421,South,131,487,2023-02-12
25422,West,230,223,2023-05-27
25423,Central,323,198,2023-10-14
25424,East,291,162,2023-04-07
25425,North,359,414,2023-04-01
25426,Central,369,50,2023-03-09
25427,East,272,173,2023-10-06
25428,South,257,480,2023-11-12
25429,West,496,462,2023-08-08
25430,East,303,87,2023-09-09
25431,North,362,128,2023-07-11
25432,West,463,140,2023-03-15
25433,North,201,233,2023-09-13
25434,South,241,437,2023-08-03
25435,North,249,59,2023-05-24
25436,North,349,94,2023-01-17
25437,West,164,243,2023-04-06
25438,Central,499,81,2023-02-28
25439,West,248,53,2023-04-21
25440,Central,204,475,2023-01-20
25441,West,410,455,2023-01-06
25442,North,413,429,2023-01-04
25443,Central,201,445,2023-12-19
25444,North,245,437,2023-11-19
25445,South,189,448,2023-12-10
25446,West,398,197,2023-05-15
25447,South,256,353,2023-11-03
25448,North,219,245,2023-07-21
25449,North,190,394,2023-04-19
25450,North,471,317,2023-01-24
25451,Central,297,360,2023-06-01
25452,North,197,434,2023-12-08
25453,East,305,134,2023-08-11
25454,West,237,260,2023-07-09
25455,North,300,42,2023-03-07
25456,South,343,59,2023-04-27
25457,East,119,121,2023-01-26
25458,Central,477,61,2023-05-22
25459,Central,468,385,2023-06-05
25460,North,338,369,2023-04-24
25461,West,131,487,2023-10-06
25462,West,428,63,2023-10-18
25463,South,201,61,2023-09-28
25464,South,124,101,2023-06-28
25465,West,488,79,2023-04-18
25466,West,175,407,2023-05-25
25467,East,313,448,2023-03-11
25468,Central,497,154,2023-08-16
25469,South,466,35,2023-10-25
25470,North,188,172,2023-08-24
25471,South,191,190,2023-04-02
25472,South,394,340,2023-08-02
25473,Central,219,488,2023-10-02
25474,South,478,323,2023-02-04
25475,East,441,274,2023-08-26
25476,Central,301,381,2023-06-17
25477,East,125,67,2023-08-26
25478,Central,126,363,2023-02-18
25479,Central,465,479,2023-09-08
25480,West,240,179,2023-04-05
25481,North,144,124,2023-01-28
25482,West,192,308,2023-10-18
25483,East,401,357,2023-03-07
25484,West,131,415,2023-06-27
25485,East,318,65,2023-04-12
25486,West,323,21,2023-05-19
25487,Central,400,362,2023-07-16
25488,North,228,114,2023-07-27
25489,West,452,426,2023-12-22
25490,East,357,446,2023-09-20
25491,South,153,495,2023-05-15
25492,South,438,457,2023-12-12
25493,East,298,224,2023-03-18
25494,North,400,238,2023-04-22
25495,Central,340,120,2023-12-20
25496,West,254,234,2023-05-23
25497,South,464,340,2023-02-05
25498,West,251,172,2023-01-12
25499,West,199,369,2023-05-15
25500,South,152,295,2023-06-06
25501,West,292,214,2023-04-20
25502,Central,182,397,2023-10-25
25503,East,425,423,2023-08-01
25504,Central,128,13,2023-10-10
25505,West,346,392,2023-10-21
25506,West,117,418,2023-07-10
25507,East,268,287,2023-05-17
25508,North,404,121,2023-04-27
25509,West,467,351,2023-07-17
25510,East,286,457,2023-11-26
25511,West,233,436,2023-03-25
25512,West,385,195,2023-04-03
25513,Central,426,90,2023-12-21
25514,Central,222,386,2023-08-04
25515,South,263,406,2023-09-23
25516,Central,425,35,2023-06-21
25517,North,217,469,2023-05-23
25518,North,286,220,2023-02-17
25519,South,310,59,2023-10-02
25520,Central,420,57,2023-04-23
25521,Central,206,99,2023-03-12
25522,North,481,218,2023-04-26
25523,North,399,141,2023-02-17
25524,East,477,49,2023-12-05
25525,West,326,248,2023-12-07
25526,South,415,216,2023-12-02
25527,North,277,15,2023-06-01
25528,East,223,184,2023-02-17
25529,Central,169,130,2023-07-18
25530,South,103,360,2023-10-03
25531,North,197,192,2023-01-03
25532,West,228,426,2023-05-27
25533,East,490,220,2023-02-03
25534,East,428,420,2023-05-07
25535,Central,180,93,2023-01-27
25536,West,401,292,2023-07-05
25537,West,487,477,2023-01-03
25538,North,410,92,2023-03-03
25539,South,182,461,2023-07-18
25540,South,465,464,2023-01-23
25541,Central,450,412,2023-07-21
25542,Central,276,292,2023-12-18
25543,North,204,91,2023-06-12
25544,East,463,312,2023-11-18
25545,East,219,207,2023-02-18
25546,Central,493,235,2023-10-11
25547,North,174,224,2023-07-17
25548,South,306,343,2023-04-04
25549,Central,342,74,2023-12-28
25550,Central,396,66,2023-11-14
25551,West,282,273,2023-11-03
25552,East,391,479,2023-09-07
25553,West,352,250,2023-06-23
25554,North,207,132,2023-02-27
25555,South,266,116,2023-12-27
25556,East,210,341,2023-07-24
25557,West,263,128,2023-10-01
25558,East,149,412,2023-02-10
25559,Central,132,153,2023-11-09
25560,West,179,422,2023-03-13
25561,West,112,273,2023-09-05
25562,South,285,22,2023-10-19
25563,West,432,128,2023-11-03
25564,North,395,76,2023-07-15
25565,North,310,305,2023-06-23
25566,East,462,110,2023-03-27
25567,West,339,325,2023-05-07
25568,West,499,301,2023-02-08
25569,South,401,240,2023-12-21
25570,South,429,122,2023-11-28
25571,West,317,245,2023-01-14
25572,South,441,249,2023-10-25
25573,South,269,431,2023-02-25
25574,North,353,500,2023-07-27
25575,West,373,320,2023-01-21
25576,South,474,178,2023-07-15
25577,West,130,266,2023-04-06
25578,North,107,245,2023-08-07
25579,Central,394,107,2023-12-09
25580,Central,188,450,2023-07-24
25581,Central,235,343,2023-10-23
25582,North,252,15,2023-03-10
25583,Central,349,419,2023-06-06
25584,South,173,82,2023-09-22
25585,West,290,128,2023-06-11
25586,South,263,132,2023-07-07
25587,North,404,66,2023-08-27
25588,South,121,160,2023-12-08
25589,Central,112,134,2023-12-03
25590,Central,217,51,2023-03-11
25591,East,344,116,2023-07-18
25592,Central,446,321,2023-02-22
25593,Central,193,471,2023-09-12
25594,West,316,192,2023-05-19
25595,East,194,500,2023-02-16
25596,North,115,92,2023-07-22
25597,East,304,24,2023-07-10
25598,East,442,379,2023-08-13
25599,East,410,41,2023-05-04
25600,South,334,439,2023-12-23
25601,West,378,100,2023-03-28
25602,East,134,299,2023-12-22
25603,Central,230,294,2023-05-21
25604,East,216,237,2023-08-20
25605,Central,105,462,2023-05-08
25606,East,210,156,2023-02-08
25607,West,369,56,2023-01-11
25608,East,187,38,2023-12-18
25609,South,431,333,2023-12-05
25610,West,103,430,2023-10-22
25611,West,220,179,2023-02-09
25612,West,412,310,2023-04-15
25613,West,148,333,2023-12-25
25614,West,281,322,2023-07-09
25615,West,456,402,2023-12-13
25616,South,461,191,2023-04-05
25617,West,327,231,2023-02-03
25618,East,271,77,2023-02-08
25619,North,302,275,2023-05-28
25620,South,282,215,2023-03-11
25621,South,417,464,2023-08-07
25622,West,194,454,2023-07-21
25623,North,136,348,2023-12-15
25624,Central,369,395,2023-02-07
25625,North,351,89,2023-09-28
25626,North,398,490,2023-11-03
25627,Central,141,39,2023-08-16
25628,West,244,267,2023-02-26
25629,Central,413,264,2023-05-21
25630,South,332,405,2023-03-03
25631,North,213,404,2023-01-14
25632,South,357,30,2023-01-10
25633,North,413,26,2023-07-25
25634,South,296,323,2023-06-25
25635,North,137,247,2023-01-13
25636,East,343,353,2023-07-19
25637,Central,186,439,2023-05-27
25638,Central,375,69,2023-02-24
25639,West,145,111,2023-05-21
25640,East,281,222,2023-05-16
25641,East,251,107,2023-06-03
25642,Central,149,329,2023-07-22
25643,East,171,409,2023-08-24
25644,West,495,227,2023-02-26
25645,South,129,428,2023-12-15
25646,North,120,424,2023-07-04
25647,West,239,182,2023-10-22
25648,East,465,282,2023-05-21
25649,West,156,214,2023-06-10
25650,East,452,190,2023-07-08
25651,North,155,19,2023-10-11
25652,South,299,445,2023-03-20
25653,North,169,188,2023-05-26
25654,North,338,40,2023-12-24
25655,North,196,467,2023-05-01
25656,East,394,450,2023-07-05
25657,Central,234,261,2023-04-22
25658,West,488,179,2023-06-22
25659,Central,499,372,2023-03-26
25660,East,400,470,2023-11-12
25661,West,295,377,2023-05-12
25662,West,145,356,2023-02-25
25663,Central,355,422,2023-10-28
25664,East,281,295,2023-02-15
25665,West,470,65,2023-09-08
25666,South,491,432,2023-09-18
25667,South,314,161,2023-07-17
25668,South,253,205,2023-12-24
25669,East,392,492,2023-01-18
25670,North,198,79,2023-10-01
25671,East,496,86,2023-12-14
25672,East,325,141,2023-04-14
25673,West,371,31,2023-12-18
25674,East,427,45,2023-02-10
25675,West,101,166,2023-10-09
25676,South,199,255,2023-10-09
25677,South,462,52,2023-05-26
25678,Central,302,380,2023-05-25
25679,Central,114,36,2023-07-06
25680,South,412,311,2023-12-26
25681,West,490,389,2023-10-21
25682,North,397,437,2023-05-02
25683,South,163,444,2023-11-14
25684,West,383,473,2023-05-20
25685,North,162,452,2023-03-03
25686,South,302,249,2023-03-13
25687,West,284,45,2023-02-03
25688,South,249,368,2023-02-18
25689,South,390,440,2023-08-13
25690,West,347,475,2023-05-11
25691,Central,442,303,2023-04-19
25692,East,437,121,2023-11-25
25693,West,236,226,2023-01-12
25694,South,487,395,2023-09-17
25695,Central,276,377,2023-04-09
25696,North,346,469,2023-09-26
25697,East,110,144,2023-11-21
25698,East,269,404,2023-11-02
25699,North,486,204,2023-05-16
25700,South,435,220,2023-05-18
25701,West,460,173,2023-03-13
25702,West,184,366,2023-12-27
25703,North,411,12,2023-01-02
25704,North,160,495,2023-03-04
25705,East,411,282,2023-05-25
25706,East,314,305,2023-01-07
25707,West,432,430,2023-11-16
25708,North,171,208,2023-10-08
25709,South,399,182,2023-07-18
25710,East,286,196,2023-11-27
25711,North,400,283,2023-10-01
25712,North,130,208,2023-04-26
25713,North,377,44,2023-12-21
25714,West,143,75,2023-05-27
25715,Central,144,169,2023-08-10
25716,East,162,250,2023-12-13
25717,East,325,43,2023-06-26
25718,South,140,240,2023-09-20
25719,West,418,123,2023-06-16
25720,West,466,331,2023-06-15
25721,North,331,325,2023-01-23
25722,North,175,307,2023-03-25
25723,North,489,259,2023-06-21
25724,North,322,131,2023-04-27
25725,Central,421,106,2023-05-06
25726,Central,213,456,2023-08-07
25727,South,129,29,2023-09-23
25728,West,201,90,2023-03-07
25729,West,238,197,2023-09-21
25730,West,492,108,2023-09-10
25731,West,475,142,2023-11-24
25732,North,165,98,2023-02-16
25733,North,465,384,2023-09-15
25734,South,462,322,2023-12-27
25735,East,486,279,2023-03-18
25736,East,130,365,2023-09-17
25737,East,449,445,2023-07-04
25738,South,349,304,2023-07-12
25739,North,471,217,2023-05-10
25740,West,105,340,2023-01-25
25741,Central,344,407,2023-03-26
25742,East,228,113,2023-02-22
25743,East,366,270,2023-05-15
25744,South,231,495,2023-08-01
25745,South,220,228,2023-01-16
25746,South,182,293,2023-11-25
25747,Central,487,329,2023-07-07
25748,West,430,167,2023-09-02
25749,Central,153,303,2023-05-19
25750,East,128,287,2023-05-11
25751,South,445,200,2023-06-18
25752,Central,124,452,2023-12-14
25753,West,246,80,2023-08-13
25754,Central,101,222,2023-06-23
25755,East,385,157,2023-04-06
25756,South,111,22,2023-03-18
25757,North,297,452,2023-06-18
25758,East,399,60,2023-10-25
25759,North,262,334,2023-10-15
25760,East,145,484,2023-07-27
25761,East,343,296,2023-03-26
25762,North,309,401,2023-12-17
25763,East,211,432,2023-12-08
25764,East,347,405,2023-05-25
25765,South,336,69,2023-01-03
25766,East,236,174,2023-04-25
25767,North,247,266,2023-06-15
25768,West,130,359,2023-12-13
25769,West,137,413,2023-01-06
25770,South,383,161,2023-01-25
25771,North,472,343,2023-12-16
25772,North,296,418,2023-09-26
25773,East,462,63,2023-05-15
25774,East,426,247,2023-10-11
25775,Central,356,436,2023-05-15
25776,West,476,28,2023-07-27
25777,North,341,400,2023-03-02
25778,Central,320,443,2023-10-08
25779,West,217,180,2023-08-08
25780,South,441,368,2023-12-17
25781,North,427,371,2023-08-16
25782,West,484,332,2023-03-27
